Sender ID,Sender Title,Date,Text
1252364574,هواري البلد #بتاع_هدوم,2023-12-01 21:28:01+00:00,"وغلاوه النبي عندك تصلي على النبي
أدعوا لي إخوانا في فلسطين 🇵🇸

أخواتي اللي عايزين الشغل الراوند انا بقالي فتره مشغول عن الجروب ومش بنزل علشان في ضغط عندي 🎉 في الفرع انا جيب الراوند  اللي تلبسه لوحده شياكه تلبسه تحت جاكت شياكه 😍 الكلام معانا 🤩 علي Tommy الناس الرايقه  اللي بتحب البيز مطعم في قطعه من تحت أبيض اكنك لابس بوكلت علشان يزود لي الحته شياكه 😍 الكلام معانا علي نزول واحنا لما بنغيب بنرجع اقوه من الاول ياباشا 
احجز واتس 01110755022
أعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-11-28 17:34:56+00:00,"شروال اديداس خام مستورد غاطس 💥 الكلام معانا 🤩 علي اختلاف ديما 😍 أقولك انك بتشوفه في اي مكان 250 و 300 جنيه 💫 انا جي احطم سعر الموديل وزي ما انتو عارفين اننا 🧐 مفيش منافس لينا متاح اللونين دول فقط 🎉 القطعه 175 والاتنين 300 يعني قطعتين بتمن قطعه من بره 💪 اخوك مش شايف حد في المجال 🚨 احنا شغلنا حاله طوارئ في الموديل 
ده التكرار بتاع الخامس 
متاح مقاسات 
M L XL XXL 
احجز واتس علشان بيطير بسرعه 👇
01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-11-26 17:34:11+00:00,"الموضوع بتاع السويت شيرت 🤩 ملتون قطن مستورد تركي خام 🇹🇷 ضمان طول الحياة ضدد الوبره والانكماش طول العمر محدش بيعمل كده اكيد لو وبر تقدر ترجعه وتاخد غيره علشان عندنا ثقه في المنتج بتاعنا 🚨 💪 وده مش هتلاقي غير في البرندات الكبيره 
متاح اللون ده فقط المنت 
متاح مقاسات L XL XXL 
الاثنين اكس يلبس لغيط ١٠٠ كيلو يعني رفيع تخين هتلبس معانا 🤩 
جايبه ليك بسعر لقطه اللقطه 
أحجز واتس بسرعه 👇
01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-11-25 16:29:02+00:00,"جاكت ملتون طفرات 💥 

احنا بتوع طفرات 💫 وبتوع اللي يلحق يلحق 💪 علشان أنا مش معتمد علي زبون الميديا 💥 انا بفضل الله 🤩 في ناس بتستنا 💥  اخر قطعه منه لي صحاب النصيب واللي ليه نصيب كل  🎉 يلحقه الجاكت 💥 متبطن 💫 هايدي من جوا شعارنا هتدفا يعني هتدفا 🤩 
أحجز واتس بسرعه 👇 01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-11-24 19:18:37+00:00,"Number one 💥 بيقولك عندنا مياه وانتو لا انا جايب ليك لقطه والحمد لله خلصت وانا نزلتها النهارده طارت جايب ليك جاكت خامه جلد متبطن فروه صناعه Fila  معروفه وشغالين منها من سنوات العميل 💫 اللي فاهم هو اللي بيلحق الفرص ودي اخر قطعه عندي في المحل بقولك لو راحت منك صاحب النصيب بس اللي هيشوف البوست وياخدها 💥 
احجزها واتس وفاتح شحن عليها علشان مش تقولي جاي وبقولك اخر قطعه 
ومش هقولك انت السنادي هتسمع كام في الجواكت لأن كيلو البصل والطماطم بقي بكام 😂
حجز واتس 01110755022
القطعه لي صاحب النصيب الاخير 225 بدلا 650 جنيه 
اعمل إنضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-11-22 21:39:43+00:00,"الهاي كول العجينه 😍 حط تحت كلمه عجينه ميت خط 😂 الفتله التركي 💪🇹🇷💥 الشغل اللي مش يوبر ابدا 🥳 الهائ كول في الشتاء ده لازم يكون عندك أساسي منه 🤩 وهتسمع اسعار الشتاء ده 🥰 تخليك تقعد عمرك لأن الدنيا في غلا،ء بس number one 💥 بيقولك عندنا مفيش منه الكلام ده بيوفر ليك الحاجة اللي انت عايزها متاح أبيض وأسود فقط مفيش الوان حاليا 
تقدر تحجز واتس 01110755022
ده مش الصوف اللي بيوفر ويتمط ويوسع ده عجينه بياخد شكل الجسم والناس اللي بتفهم عارفه يعني اي عجينه تركي 🇹🇷 
أحجز واتس 01110755022
واعمل انضمام لي القناه علشان يوصلك كل 👇
https://t.me/fashion_elhwarhi"
1428568208,Caaapo70,2023-11-08 09:01:45+00:00,https://t.me/quare88
6683471758,JUJAA_125,2023-11-07 09:56:54+00:00,
6432303010,فارس أحمد شونة,2023-10-19 20:04:52+00:00,👍
6432303010,فارس أحمد شونة,2023-10-19 20:04:41+00:00,
1252364574,هواري البلد #بتاع_هدوم,2023-10-04 17:14:14+00:00,"الهاي كول العجينه 😍 حط تحت كلمه عجينه ميت خط 😂 الفتله التركي 💪🇹🇷💥 الشغل اللي مش يوبر ابدا 🥳 الهائ كول في الشتاء ده لازم يكون عندك أساسي منه 🤩 وهتسمع اسعار الشتاء ده 🥰 تخليك تقعد عمرك لأن الدنيا في غلا،ء بس number one 💥 بيقولك عندنا مفيش منه الكلام ده بيوفر ليك الحاجة اللي انت عايزها متاح أبيض وأسود فقط مفيش الوان حاليا 
تقدر تحجز واتس 01110755022
ده مش الصوف اللي بيوفر ويتمط ويوسع ده عجينه بياخد شكل الجسم والناس اللي بتفهم عارفه يعني اي عجينه تركي 🇹🇷 
أحجز واتس 01110755022
واعمل انضمام لي القناه علشان يوصلك كل 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-09-22 15:39:55+00:00,"Number one 💥 بيقولك عندنا مياه وانتو لا انا جايب ليك لقطه والحمد لله خلصت وانا نزلتها النهارده طارت جايب ليك جاكت خامه جلد متبطن فروه صناعه Fila  معروفه وشغالين منها من سنوات العميل 💫 اللي فاهم هو اللي بيلحق الفرص ودي اخر قطعه عندي في المحل بقولك لو راحت منك صاحب النصيب بس اللي هيشوف البوست وياخدها 💥 
احجزها واتس وفاتح شحن عليها علشان مش تقولي جاي وبقولك اخر قطعه 
ومش هقولك انت السنادي هتسمع كام في الجواكت لأن كيلو البصل والطماطم بقي بكام 😂
حجز واتس 01110755022
القطعه لي صاحب النصيب الاخير 225 بدلا 650 جنيه 
اعمل إنضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-09-21 14:15:32+00:00,"الشتاء هينزل 💥 غالي 🎉 أسعار فلكيه 💪 جبت ليك سويت  شيرت 🤩 ملتون قطن متبطن 💫 هايدي في السماحه 💥  حتي الاكسسوارات مستورده 💥 الموضوع معايا من أوله اللي يلحق يلحق 💪 واللي عايز يميز نفسه في اسعار ارخص من الصيفي 🎉 
أحجز واتس بسرعه 👇
01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-09-20 17:56:17+00:00,"الناس اللي قعدت 💥 تقولي الشتوي الشتوي 🎉 احب اقولك ده جاكت ملتون 💥 في السماحه 💥 متبطن 💫 هايدي من جوا يعني الدفاء علي أصوله 😍 الناس بتقول الشتاء  هينزل غالي وانا بقولك ده حقيقي فعلا 🧐 كل شئ بقي في الزياده بس انا بقولك 🥰 انا جايب ليك جاكت ملتون 💥 خام مستورد 🎉 متقفل هايدي بسعر أقل من الصيفي لكل اللي عايز يلحق فاضل حاجه بسيطه 
حاجه كده من علي طرف المعلقه لي الزبون بتاعنا 🚨💪
أحجز واتس
01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-09-18 15:45:17+00:00,"عروض 4 تشرت رجع تاني اللي يلحق يلحق 300 فقط الكلام معانا علي اخر 20 تشرت العرض بدأ وكل الناس اللي مش لحقت بقولك اخر عرض في الموسم بعون الله
الحق علشان بيطير بسرعه الناس اللي
مش بس التشرتات دي في اكتر من موديل ادخل علي الجروب علشان تلحق العرض 
 سالت عليه احجز واتس علشان 
01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-09-16 09:49:19+00:00,"ترنج بوتنج مستورد 🇮🇹 الكلام معانا 🤩 بدأ علي زلزال 🥰 اسعار 💫 الموضوع معانا مش خلصان 😮 احب اقولك الترنج بي البركود 🎉Made in Italy  🇮🇹
خليك معايا ده اول الموسم كان 400 جنيه 
انا جاي اقولك 
الترنج متاح منه قطعه واحده فقط مقاس xxl انت ونصيبك فيها 
145 جنيه فقط اقل من تكلفة 😍 
احجز واتس 01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-09-13 20:29:57+00:00,"كل يوم يا اخواتي عروض 💥  بفضل الله 🥰 انا بقولك اخر 6 قطع من القميص النص كم المستورد 💫 الكلام معانا 🤩 علي بوم 💪 
99 جنيه بدلا 250 جنيه 
اي قميص نص كم تركي 🇹🇷 مستورد 
احجز واتس
01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-09-12 19:13:22+00:00,"ترنج المطرشم 💯 و الوقفه مختلف عندنا 🤩 احب اقولك الترنج ده مش
مستورد  🇹🇷 قطن صافي بس جامد 🎉 شكل لا خامه ملتون قطن صافي 💯 علشان الصيف انشاء الله والحر 💪 مش بس كده 
تلبيس أوفر سايز ملتون قطن صافي ضهر فوطه 😘 
اي وربنا ظهر فوطه مستورد 🇹🇷 
سعره اقل من شروال انت بيضحك عليك فيه 😂 ايوه 
اخوك علي اده 😎 بس مفيش حد قده 
متاح منه مقاسات M L XL XXL 

بدلا 500 ترنج مستورد 150 فقط 
خامه 100% قطن 💯 صافي ضهر فوطه مستورد 🇹🇷 
بدون الكوتشي 
بدون كوتشي 
تقدر تاخده من غير الكوتشي 😍 
وخود منه بسعره علشان انا شوفت ترنجات في السوق بلاستيك ولله وشفاف اغلاه منه بكتير تخيل هتلبس تركي 🇹🇷 بسعر أقل من المصري 😎 
أحجز واتس بسرعه 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-09-11 18:42:48+00:00,"عروض 4 تشرت رجع تاني اللي يلحق يلحق 300 فقط الكلام معانا علي اخر 20 تشرت العرض بدأ وكل الناس اللي مش لحقت بقولك اخر عرض في الموسم بعون الله
الحق علشان بيطير بسرعه الناس اللي سالت عليه احجز واتس علشان 
01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-09-06 10:34:16+00:00,"ترنج فرزتشي بولو  مستورد 🇮🇹 الكلام معانا 🤩 بدأ علي زلزال 🥰 اسعار 💫 الموضوع معانا مش خلصان 😮 احب اقولك الترنج بي البركود 🎉  🇮🇹
خليك معايا ده اول الموسم كان 400 جنيه 
انا جاي اقولك 
الترنج متاح منه قطعه واحده فقط مقاس مديم انت ونصيبك فيها 
145 جنيه فقط اقل من تكلفة 😍 
احجز واتس 01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-09-03 10:17:07+00:00,"ترنج بوتنج مستورد 🇮🇹 الكلام معانا 🤩 بدأ علي زلزال 🥰 اسعار 💫 الموضوع معانا مش خلصان 😮 احب اقولك الترنج بي البركود 🎉Made in Italy  🇮🇹
خليك معايا ده اول الموسم كان 400 جنيه 
انا جاي اقولك 
الترنج متاح منه قطعه واحده فقط مقاس xxl انت ونصيبك فيها 
145 جنيه فقط اقل من تكلفة 😍 
احجز واتس 01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-08-30 18:11:53+00:00,"شروال اديداس خام مستورد غاطس 💥 الكلام معانا 🤩 علي اختلاف ديما 😍 أقولك انك بتشوفه في اي مكان 250 و 300 جنيه 💫 انا جي احطم سعر الموديل وزي ما انتو عارفين اننا 🧐 مفيش منافس لينا متاح اللونين دول فقط 🎉 القطعه 175 والاتنين 300 يعني قطعتين بتمن قطعه من بره 💪 اخوك مش شايف حد في المجال 🚨 احنا شغلنا حاله طوارئ في الموديل 
ده التكرار بتاع الخامس 
متاح مقاسات 
M L XL XXL 
احجز واتس علشان بيطير بسرعه 👇
01110755022
واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-08-30 10:54:05+00:00,"القميص وعليه التاني هديه 
250 بدلا من سعر القطعه 285

الاتنين 250 جنيه 
تصفيات ياصاحبي 


🤩الايام اللي فاتت الناس سالتي علي 🥰 انا جايب ليك شويه  قمصان في الاورچنال ده قميص تومي 💯 مستورد 🇹🇷 تركي 😎 لعشاق المستورد 💫 حاجه كده بشواتي خامه القميص بوبلين ليكرا قطن صافي 💯 الكلام معانا 👑 علي تحادي لي اي صاحب محل او او براند 🎉 يقدر ينزل قميص مستورد 🇹🇷 تركي بسعر ده انا مش هقول السعر الا في الخاص احتراماً لناس اللي بتاكل عيش بس عايز اقولك الكلام معانا ⚡ علي تحطيم اسعار موت الموت 💪 أحجز واتس اب 01110755022
شغال عليه عروض لغيط يوم الخميس 
اللي بتشوفه بره بأرقام عندي بنص السعر 🤠 وتقدر تسال عليه في محلات مصر كلها 💯 العاليه 
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 
لو عايز تميز نفسك بسعر محصلش ادخل في القناه ده لينك القناه 👇
https://t.me/fashion_elhwarhi"
1172544348,shakooosh,2023-08-24 03:21:23+00:00,
1172544348,shakooosh,2023-08-24 00:52:07+00:00,https://vm.tiktok.com/ZMjejAYuR
1252364574,هواري البلد #بتاع_هدوم,2023-08-20 00:41:00+00:00,"🚨🚨🚨🚨🚨🚨 حاله طوارئ في الهدوم الانتقالات الصيفية واللي عنده الكلام يعمل زي 
سواء صاحب محل او صاحب بيدج
https://t.me/fashion_elhwarhi

انا مستني اشوف بطل في الدائره يعمل العرض ده سواء اي حد بتاع هدوم اي اتنين تشرت 150 
بدل اي قطعه بي 250
4 تشرتات مستوردين بي 300 جنيه يا صاحبي انا مش بتاع شغل بواقي أو. شغل واقع انا هديك قطعه ضمان مليون سنه بتاعتي 
الكلام معانا 🤩  اني نفسي حد بتاع هدوم لما يعمل عرض علي هدوم يعملها علي شغل 🥰 مستورد مش مصري 
احجز واتس لو عايز تلحق اشحنلك 
01110755022
اعمل إنضمام لي القناه علشان يوصلك كل ما هو جديد 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-08-18 18:12:27+00:00,"أخواتي عروض الجمعه والعرسان 💫 الكلام معانا  🤩 علي خساره 😮 وتعالي معايا أقولك احنا ملوك اللعبه لما نخوض نهز اي أرض 🤩 
تفاصيل العرض ٥ قطع 
ترنج بوتنج مستورد 
شروال اديداس خام مستورد غاطس 
قميص اكسفورد قطن مستورد 
معا تشرت سمر ملتون ظهر فوطه 
كول دول 500 فقط هتحسبها كل الحسابات هتلاقي الموضوع معانا خساره عايزين 💫 نشوف منافسين 🎉 من الصين علشان اللي هنا خلصنا عليهم 😂 وتعبنين 💪 
أحجز واتس 
01110755022
مقاسات محددة اللي متاحه وانت وسلكانك 
اعمل إنضمام لي القناه علشان كل الفات حماده واللي جاي حماده تاني لو عايز خصومات موت إنضم هنا 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-08-16 22:04:53+00:00,"احنا مش عندنا خصومات ولا سيل احنا بنبيع بالخسارة 

رجع الأسد لي الغابه 🤩 كل الوشوش تدار ملوك لعبه لما نخض نخض بضمير 💫 عليك الاندهاش واحنا التقيل عندنا لسه مجاش هبعلك طقم كامل مستورد بسعر قطعه فيهم 🤔 يعني لما اقولك اليومين دول علي راي النجم رضا البحراوي لا فيهم راحه 🤩 ولا براحه عليك متابعتي جيدا عزيزي العميل 💫 
انا بقولك شورت ديسكوير 250 برا 
وتشرت الرعد تمنه 200 مستورد ده مش شعبي 
انا جاي اقولك بدون الكوتشي للي يلحق 
280 الاتنين واللي يلحق يلحق 

بدون الكوتشي  لو بل كوتشي 450 جنيه 

هنخلي مصر كلها تلبس ياصاحبي 
والحجز واتس اب 01110755022 واعمل انضمام لي القناه علشان يوصلك كل ما هو جديد عندنا واقوي الخصومات لينك  القناه اهو بسرعه 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-08-15 19:56:05+00:00,"ده عرض خاص ٣ ترنجات الموضوع عندنا 🤩 بقي خصومات لا 🤔 ولا سيل 🧐 احنا قررنا نبيع بأقل من تكلفه الترنج الواحد 🤩 لكل اللي هيشوف البوست ده هيتخض لو مش لحقت يبقي انت حظك وحش  طيب اي ترنج كان بيطلع اول الصيف بي ٤٠٠ و ٣٥٠ انا بقولك 
إن ٣ ترنجات علي بعض يعني مش ينفع تاخد. واحد أو اتنين هيكون برا العرض ١٧٥ 
لو اخدت 3 ترنجات هيكونوا 
٣٧٥ ده ٣ ترنجات بدل سعر وأحد فيهم 😍 
ترنج بوتنج مستورد 
ترنج فرزتشي بولو 
ترنج ٣ قطع. 
كلهم مقاسات لارج 🥰 واللي يحلقهم حلال عليه وكمان فتحنا الشحن عليهم علشان مش تيجي ومش تلحقهم 💫 
احجز الان واتس 01110755022
واعمل انضمام لي القناه هتلاقي عليها خصومات وكل ما هوا جديد عندنا 🤩 انضمام من هنا لينك القناه 👇
https://t.me/fashion_elhwarhi"
6628862934,hema Mohamad,2023-08-14 07:32:19+00:00,
1172544348,shakooosh,2023-08-12 19:58:10+00:00,
6116035607,mohamed_mimy,2023-08-03 19:26:48+00:00,
1252364574,هواري البلد #بتاع_هدوم,2023-08-02 20:25:34+00:00,"اخر قطعه منه لي صحاب الحظ العظيم 💯 ترنج بوتنج 🔥 خام مستورد 💯 Madn in Italy  الترنج ده عامل في سعر 🤠 لي اخر قطعه 
الترنج ده سعره كان بي 350  وانا عامل لقطعه لي كل اخواتي 150 جنيه فقط متاح منه مقاس واحد
لارج Large  واخر قطعه اللون ده   أحجز شحن علشان لو شوفت البوست وعايزه 
احجز واتس 01110755022 
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
6116035607,mohamed_mimy,2023-08-02 20:23:12+00:00,https://t.me/mohamedalelamy
6116035607,mohamed_mimy,2023-08-02 20:09:09+00:00,https://vm.tiktok.com/ZM2nLXfLf
6116035607,mohamed_mimy,2023-08-01 16:14:40+00:00,https://t.me/+zYdtKjSOvHg5MzU0
6116035607,mohamed_mimy,2023-08-01 16:14:31+00:00,https://t.me/+zYdtKjSOvHg5MzU0
6116035607,mohamed_mimy,2023-08-01 16:13:18+00:00,https://t.me/+zYdtKjSOvHg5MzU0
6116035607,mohamed_mimy,2023-07-31 20:22:53+00:00,https://vm.tiktok.com/ZM2GT8ra4
1252364574,هواري البلد #بتاع_هدوم,2023-07-30 18:14:48+00:00,"بقولك اي 😍 الكلأم معانا ⚡ خلصان 🤩 بشياكه 💯 الموضوع معانا ⚡ علي تحطيم اي سعر 🔥 
الكونفرس 🍎  الموضوع معانا 👑 أننا ملوك اي مجال سواء في الاحزيه  ⚡ أو الملابس 🌏   انا بقولك أن ❤️سعر الكونفرس  بدلا 350 و 300
عندنا بقي في number one 💫 
بقي عندنا  🤫 200 والاتنين  380💪 
يعني واقف عليك 190 فقط حضرتك 🥰 أحجز واتس 01110755022 واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-07-28 23:22:06+00:00,"💫أقولك علي الحاجه اللي عندنا اليومين ⚡ انا ولله بحاول 😎 افيد العميل بتاعي 🔥 لان اليومين دول مش يومين مكسب 💥 انا بحسبها أنها دعايه ❤️ واحسن حد يعملي دعايه هو عميلي 🥰 علشان كده انا بحاول اني مش احسبها وكسب وخساره لان انا واحد حسبها بدل ما اعمل إعلانات مموله أو اجيب حد مشهور يروج لي الموديل 💯 العميل يستفيد وهو اللي يعمل دعايه ❤️
تعالي اقولك ⚡ تفاصيل العرض 🤫 
شروال 💯 سوفت مستورد 
معا تشرت ملتون قطن 💯 طباعه ترانس مش بتطلع بعد 100 سنه 
وده عامل عليه عروض بي 
185 جنيه بدلا 350 
واسال بره ده مش تمن تشرت 
احجز واتس 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-07-28 01:15:31+00:00,"محتاج اشوف بتوع الملابس في الموضوع ده 💥 الشروال اللي انت شايفه 🎲 ترند في مولات ومحلات مصر 💥 كلها  💯 وبتسمع فيه اسعار خياليه 🤩 طبعا انتم عارفين أننا 🔥 مش بتوع الكلام ده 💫 وأن أي سعر لازم يضرب من عندنا 😉 أقولك علي حاجه ⚡ ده بره بتسمع فيه ٤٠٠ و ٤٥٠ جنيه 💪 number one  بيقولك 😎 أننا 🔥 هنولع الموضوع شروال 💯 أديداس متاح اللونين دول فقط اللي متعلم عليهم 
خام غطس مستورده 🌏 وشوف سعره في اي مكان وهتلاقي مفيش مقارنه عندي 🤫 انا عندي الشروال ده ١٧٥ فقط والاتنين ٣٠٠ جنيه 💪 انت شايف وسامع كويس يعني بديك اتنين شروال 💯 الترند بارخص من سعر وأحد بره متاح اللي متعمل عليهم بي الأبيض فقط اللي في النص 
أحجز واتس 01110755022
مقاسات من M L XL XXL 
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-07-26 18:32:10+00:00,"انا عايز بطل في الشغلانة 💥 وانا 💥 أعتزل الشغل خالص 🎉 اللي بيروح محلات الملابس 🌏 اليومين دول 🤩 يسأل علي تشرت مستورد 🇹🇷 تركي ويسمع سعر بس انا مش جايب اي تشرت انا جايب تشرت 🔥 فاشون 💯 ومش في محلات مصر 😘 لو لقيت شبه في مصر كلها 💯 تعالي وريني وخود ببلاش 🔥 انا مش عايز اقولك أن التشرت ده لو في محل او اي تشرت مستورد 🇹🇷 تركي هيقولك 400 و 350 واللي هيعمل معاك الصح 300 انا بقولك العرض ده لمده يومين ⚡ تحلق أو لا متاح منه 3 قطع 🤫 اقسم بالله العظيم مش جايب التكاليف بتاعته مش جمله أقل من سعره بكتير. 
ده 125 عرضه بدلا 400 
أحجز واتس 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
6116035607,mohamed_mimy,2023-07-24 14:29:20+00:00,https://vm.tiktok.com/ZM2g2jAut
